Headline,Published Date,URL,Full Article
3 killed in fire at Reliance Industries rubber plant in Gujarat - The Hindu,"Thu, 29 Nov 2018 08:00:00 GMT",https://news.google.com/rss/articles/CBMi0AFBVV95cUxPSi1uZzhLYjYxZHpPUWl5MFI4TEJzVkZ0VTd0UXE0ckJJYlVkZVlKOV9KeUpZeldjSzkxYkJXT0c4YTVwcy1YSzRLUVpQUUFJN0VPdnN5RWZxS0hWeUZ1X012UWRma0RhN2haRjBuV3JuWGYtT3QyWWNRWC1BZGNLNzljZGo4R2RKMGtnQXdhaXhiR21TSUlveUpMdnVNbHpzc21adTdnc3NodHBTV291alE0VTk1UW5xN2dydWNmeFcya01rVjUtU21JSGdkd0pH0gHXAUFVX3lxTFBvNGpNMk9ra2lfTHBnTkY1UTNLMGdubG45dU1nUU56Z3h5Zl84YmJmb2MyZTNQN0piS0RyUWhJMGhCeW1qTmdoeUFabEVMNFlzUnJoZWdTdVRBSm1nSkdXbzVETnBKanlrMHItTld4Z095b2w4Z3ZWY1RRRXhKSU81b0lCTG9hdk9WTlI3WXljcnNCSHNCXy1NTl9XQ0pJQ1pZN0FyV0JtWDVJSmctWVVJb2V3WGl4bkoyRHo4VklYNzUyY2l0NUR6VVhGcXV6X1ctTVNXMEpV?oc=5,
"Saudi Arabia, Reliance In Talks For Refinery, Petrochem Project - NDTV Profit","Tue, 18 Dec 2018 08:00:00 GMT",https://news.google.com/rss/articles/CBMisAFBVV95cUxPdDZXV2l2TlFHN2N5R0FkQ09jcVZnYU91R1dsVnVlZ1EwbnU3dWNJSVhfQ0JhRTRqRmg2Zm5XNzlQQzdlN1dzSUtyczBYV29wejVxQlBFTXBmcXZUUUM3R0VOY1J3UjRia1J5WUo4LTBDNi1fbkxGZlB3aWV1WlFuQ0VZdGpHSzlMVTJLaDVjS1lMelNOMnBPNEJBdVhHTlk5N2VWNFFaSnN5Q2ctdm9tTtIBtgFBVV95cUxOZ0FBNGY0VW1uR0lqc3BLMWJhRHdVMWVjQkZhU1MyRjkwUlBrRHAwRkVkT0NEYTFIS1NBUEhfYW5lNjFHalJ0YS14em5wbFZPSEVOUXJkRHUzblhXMHN2Y0V1OGxONGQzVk9yQS1yLUZVZFJvWmxZTElmTVprbDFHV3ZjdC1tNkI2NjFGZHdkWWxTQks5c19BNHpSeS1UNUNEcno4QllpZ1NLekNZWGFSMUNNeEQ3dw?oc=5,
"Nayara Energy, Reliance Industries, Shell likely to join OMC price cuts - Business Standard","Fri, 05 Oct 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMi2AFBVV95cUxQdl9zNmhwMWFOMXcwOE1McXRlb21nYnBoVXJHTDd2elB2ZjE1NTFJeEN6c1JsNWl2N1VJMXpIZzFENnVPZllWa3dNOXFwQVRPY2lIX2RrUjdHWkt6OFNUY3EtSnNUMkQwaE1CWlBTNW9UbExWcm1EYXpMaEVlcGN4OWI2c3B4d1RFTUEtcnhmN0tOb08taG1YMFB3dlBBWkpjby1ONEVEak5RMkIyMzlTMEY1VWVWMEQ5TTI3Sk9GcEcyNXJzX1NEZm9ZUVVUbGpoUTByU0V2VjfSAd4BQVVfeXFMUE5pWVZjWTZjeV9VeGNnclM0cjh4Q0w4SDMxcUdMUUItQnNzUXpoTUhpOVRBSElnbE1ibmNBUHZfc0E4eEdJMFBhemcwTU9mNmI4dWRyNmNJYmFiUnJjemlLVUJtNlYzalEzUDcydklrcVZqWHphVzlfbTZoYmVDUGYwQjlSWjdrMm9hVVc4LXRiZUROdU05T0FrSnRfN2VOM09MSEd1S1Y4SU5qV1otQ1A0ZTVwQndyOWgtUzBWdl9yWmdxanhVYjBnN0NsLUp6cFZsVnNCMGFmNnpKMmtn?oc=5,
The case for a Reliance Retail IPO | Mint - Mint,"Wed, 27 Jun 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMiqwFBVV95cUxPa3pMeG1zSEVIckVZa0puUTZ3LTROZmdxTGlvYzVHRUVkVzlUZEJnWTZGV0liUFlDMk02dzlrQjhUeG9EUnNLMUJSN2VkbTBCbkY0TE16WUg0V240V0dVdHp2bWNUSDR5eWtucHlwYm9ZVE9qSWU4RHQ4Y3c1clBNX3lMTVV5VXlHME1xS0JKVHMzUURnNjdvSUpKN3dvY1AxU2xrQXpOZDJCbzjSAbgBQVVfeXFMTWRTU3RRM25YSHR5eXFvVHpZSDFwRk5CWUsxX2lqeUhpTzNXNGY5NndkR0VKcGJaQzB3cG9wMWg5S1pEcVI0NjJZWFVMc1Fubm5MdmlCekt6YTBNUjh6ZmhySHdVd1pqeXdyYmNoSEpQUFZjcFVtZ2FyMEJtVTJ2OUtYdTRiTGIyc2F3UDBoaXN0MEY4WXZsX3BhMExGc0ZxSmVlSW84VWRRUXRmVW0xQVh3UWJqNkNiag?oc=5,
Reliance Industries to double cracker capacity at Jamnagar refinery - BusinessLine,"Tue, 16 Jan 2018 08:00:00 GMT",https://news.google.com/rss/articles/CBMiugFBVV95cUxOaEptZmZKbUhEbmJnaGZmV0ZoaEZ3UUdfblNwdnNmLVdJbTM2V3NhdmxIMlBFemc1WHc1U0ZJVlRpZzZnOWtBMzd2SVZMNjRya3BuMmM0dlljR2NQUjdqWklXaFJVLVR3VXBGTE9VX2swQTNQYVNTcTFCN2hvNDNjeXhhcGJMTGc4ZEgyZnYxMFp4Q20tUkJodmtaZi1Ncnc1ZzNYeWRwZ05Icmp5bjZ4SlpKMEhXZWZPRWfSAcABQVVfeXFMUFVHcS1YTDNXN3prUk1qQmRGSnpfWDhvQlpLNzFndUE0eWRxLTlkRnp4Z1ROMTZBcWJTdDQtSnNuRW1wTUEyZ2Q5Ul9FcGhwemxFa2YtcnBBNlNxMG02UncyWkw4MmpRVlJHMU95X0Q4cTc5bmpNRTk3S2t3R1hKT1JjX2pUQS02eVpUVzdNbUZRVkk1dFp6eWdfT2FsaUZkTk5Namplajk5U3cxT0pOUmVXczY5aHlwMlBLaUFudzZh?oc=5,
"Reliance Industries AGM: JioPhone 2 costing Rs 2,999 unveiled; to be available from August 15 - Moneycontrol","Thu, 05 Jul 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMi4gFBVV95cUxNNzY4RExucHJyM0JWZmIza1d3MEgxZTl0NGg0WUx3UlhZUmp3YzJIeWtDNEphbXRka0hLS1JLak5feGF4WUZuWFE5NF9YMGxWY1VzeXIxOVAxT1VqdVlnWTd3bFZuNWJKbXlWWmZaeXVTd0hIckR4WWJnZEhZQ0FiSjVCQkFUX3QtZ3J3RWQ3Mk9tbl9YUVNCVEJNNkFmRE5xZmVRcjJRd2lvaVR6SjJ2WmJjdXd2SUMzNV9XWUwzeUNlMTlzaFE1d095TXJzTGNpNFRDbFVaLVd5R0l6cmI3cG1B0gHnAUFVX3lxTE0yb0dPOFZnWDVVY0F0c1Vsak5IN3JrTlRjUUFCUXFoUjVtdDZJR0ZSSHlBVmlJM01EajlTa2FyMDVsWU45Q1R5OWRTUmd4M3B3cGwzNUx5Uk93eGpEclZ2dFVPamM0QUxUZDF2SVZLWktuSXBkUnBTV0RGMWlyR0Zmd1JKeWVWWmdra0h4VmdBSGFjYTViTUowa1lDY0o2a0JqSUJVdzlYNUl4WktZa3RSZEdXcG0ybEFyTUQ1eFVJX052NW5UTGNDUDZydURFdVpsQjhpVTFLN2Yybnk1X1hJTVJ4bFoyYw?oc=5,
Mukesh Ambani's Reliance acquires 5% stake in Eros International Plc - Business Standard,"Mon, 06 Aug 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMi1gFBVV95cUxQWGU0dXVRbmVLenBKdjZmcjRnX1lPVlJIYmpVeUc0U3NxemhzRXVodHg2c1p6a1VYc2g1WUotNy1VTVZUR2pKRFU0SHp1ODcyRHlWNkZ0TEJmLXoxejVVSG5QWkdSeTlRbnBUYUlQN0dpd2ZRVWwtelFIN2FjeWVoeDR2VVpMN0UydGtuUzdpTE1Qd2d1cHdibEtSMFFFNmptMTIxOWhQQjAyRUZGcDdLb1M5ck8xN3NZeTB5ekZldERLYXhLR2gtZ1VURXBray1hbTZqZkN30gHbAUFVX3lxTE1xaGdybjNRNkptX19nekNPdW1TUlBZZG95LWJvbnNqTmVXckZQb3dOTElhdlE4S1BwRnl0UGh5Q1ZTaXNHSlFHajAtSkxNaTZvUTNtT1BTdndnOVRyYXJJS2ZXTjhjUFZqUEVIUUxuMFVlamxwOURNWTFkNU5QVFpCX3pidmw2RzN6anhLTUhqQUxKN2tIU1VBXzBkcno2eF85TnptNmVraU1RLWtwQU5LNWVlRlpyTW9nWGNFTHprQmVRdkptZkR1SEZSeU1abWdTZDlvXzJVY2RGdw?oc=5,
Reliance Industries to Acquire Radisys - Business Wire,"Fri, 29 Jun 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMimwFBVV95cUxOZDU4cGdPV2xYM09JZmJGa3dzYkdGNGEydjB6Qk96YnlBR0l0bnJSWi0yLXk3VjVTMldnSzFSdk0yelh0OWZXVEw3Z0VibnhPODRtTjk2TWZjLXhBM3YwMk9aaGNMeE02Q3QzVFlsa2Q3R0s1NUZrNzhlRFpzSG1weUVhOXBOck84V1pEd2M5QlNHSDllSjJTZ3RoQQ?oc=5,
"Mukesh Ambani gets another 5 years as Reliance Industries Chairman, Managing Director - The Financial Express","Sat, 07 Jul 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMizgFBVV95cUxNNUtPVnRrWHRxc0E2NmFKbkNvYURzSDRjYTR5dFRGaFRfdnFQS2drU280ekZwN0U3ZU9QYmR5cU9rdmtEWTZCX0Vpb1JNY3QySWZla0RoUk15RjNoZDNSRHY0UXRna0tsT3htTmZhLWNobEFBdUMwdFp2bG1sTkJGMUdJOHpJV1ZMRGRzb2FVR2RNMkNRSVRBVzAtN0FVYXVUUTlQLXozRXJIZHRvM2xud0tJd3ladXg0QUlhR2pxVFR3ZFg2elVQcG0tS2cwZw?oc=5,
Reliance to make Rs 30 bn fresh investment in Odisha: Mukesh Ambani - Business Standard,"Mon, 12 Nov 2018 08:00:00 GMT",https://news.google.com/rss/articles/CBMi1AFBVV95cUxQTTJ4eTJtVFpSUkFuQXJSXzJjYmRDd2IwckxYdGU2eFZPdmIzcGhaTG5FWWhnMmIxYlNHM2JNZ0dWM2FDRkY5UEZobjZJOTlYczhGVGhIbUdsdE5jVjd1S2RGUEtrVndMUHRJdjc2NEhsQ1VsMEJZSUF3dXRFQUZWR0RWR3pFQW95TzZCVlpPNEZ2R3JndXBFOGpQQTlnT25pdGNnVV81c0c5UXFrNzZnQkVCTHhMeURWN29MV1BpNlBJd0dvdk9hWm95a0VvYTRRTVg5edIB2gFBVV95cUxQZ1VLQzNFaGVWVFoxTDJQdkVnUHlVanZ2RmZsUVVNbVdxOUpVUWY4NVdQS0tSRVpySDZFUlVwZVFVQWJlME0yTVpiMFJwcnRCQndjSkh4d3hkSkJSMmh3akxWcUp6TkNBQmJPLWpydlQ4SnphNTlPWDR2cHhINmUxWlo5NzhZNXBya29LRXlyVlBnSmQ3YlFJSkVXcjN3dzdfSnNCUFdSVERFUmxBOUViRTBNQVZHUU1WUE1rZFVwcmY3Qms2b3IzWDJFUDI5cVh6VG41bmdqQmwxQQ?oc=5,
"RIL halts gasoline shipments from Jamnagar site, fuel margins spike | Company Business News - Mint","Wed, 15 Aug 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMivwFBVV95cUxNdVRLSXBVREk4SU9KVDdXZlhGS25lN2ZmRmxqd3dmckRpRG1tWlNCOWFnNWc3R1p1WDhFMUJCQnYyWnhNek9uVWNTZjcyTld3dzdKU0tDWmRQbktCM0ItN0tYM3I1Zm02dndjWFM5VW10T3BMSGtDMzctNldiOFR3bXU1Z1NwTVpoRnpuN09Cc0VpSlFkWUNUOFV0NDI1LW5WelNPb1VMWmYtOWhhRjJZZTM1V295Z01ybC1ZRTlPTdIBzAFBVV95cUxOb2Z0ZGxRZkRKVWg2NDM5MWxyYzl4ZUVpOXkwZG92eHZOcU5MOWstMWljb2EyaDFHUjBhUWtXVVRxcExYVUxwZmp1YnJZdXVMSEhwZGlrakRRckpLUWZsUEphbFNXSmdiOHN1MTg4X0hOTUhmYVk4MEw2LTZLNlBTcnZVel83OER2YTBWdjdXTWVTYkdwRUM5T2ljbHNtdXE1QzVXMkdsMk5td2kwUDdWaXpDVGNCSmlOYTZ3ZlBGYWc2S0xxTWFndnhwSXE?oc=5,
"Reliance Industries share price soars 4% on Reliance Jio report, eyes $100 bn spot - Zee Business","Tue, 24 Apr 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMiuwFBVV95cUxQNXVwSzVma25WR1NGNkE5VlkxMVhRRXNJbXEzOUctRkdLbDV2YTNINTF2V3hfU1JuMDNzUnpiak5GTWh6a2JCMDJwMnpZS3hfdFRfd3haTl80NDhnNERoYWU5VEVOQzVFRGhnZE94LTU4b0dZZ1ZZaTVQX19HakZyZEROMFRVSmVWSkRUVnZOOWNzdUhwM0kzcjlQdHpBdEJhUnAwT2VZY29xM3hzbDJXUEN4OGNobVl5aHlR0gHAAUFVX3lxTE90Z3JVWTVxODRaTW1URmRIS2lQbDRLcW1TTXE4enI5V3RzcGwyYUswXzdDNC1aUDhybWJQcGszWmlieXVGRkgza1FWSU1yc2RCLWtKNDJyMy1OQ253RktnU2t5SVRNcVRvcEg1dFFWR3lLSWIxRXZBMTI2dlFyejlJWGJCRGhERU5Uc2Y0Vk9zWWRyNERjRGhhZHljR1ZpWGpMcTVVVVdWTEY4bzMwSEt3QWIyMFFQb2tIdml6NjhmOQ?oc=5,
Costly oil to shrink Reliance Industries’ refining margins | Company Business News - Mint,"Fri, 12 Oct 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMivAFBVV95cUxOZ0RQRjhtUTZHeHRYSzFqa1AtNUtucGlzYkFKV0lWMmY5dUc2VHpIU2Z0ZnZtcDI4Rm1HVVYyYy05M2RjM1VGbVJZZHhpbm44NHc0enFvQXVmcXpYRnkydkJJZmUwUXVWQ2RLN3BkUkxzRE1KanhKUmdFbTU4SFF2VkNkb0wzY2FGSjhVRE5IQXROa0F3Qnd4RnpqeldBTFVValBKWTFaZ2RfQVQ3UzZ2T1hudUJxZGdLOEdoatIBygFBVV95cUxPWnBSanY1VjR3VTdZdlh5WS1fMmZnRkpXM1loS0N6bFRaVVlYbVAxY0R6RW05UVF3TjVBd2pXMG1meF9ySTZKOWFwWEZYWVRMV3ZZanhfZFJDdW5GUlhHX0lfMkdYa0Z5Q1lsbmd5SFV2TXd3dlBSMnhRc1NqVUNKTXQ1VHF0UzZOcDJwZkFwT3JzUzhPOGYwMFp2dks1Q0VJdi0zMXNMQk9DMkl4bzRPUDBEcVlIRVhOUUR4TnUyNDVLbDZneFRfdkRn?oc=5,
Reliance Industries Shuts Down Its Sole Oilfield In Krishna-Godavari Basin After Production Declined To Zero - Swarajya,"Sat, 22 Sep 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMi1AFBVV95cUxPbzdiaEhpVnlIQXpSalJxbnJFZmo4WmNpNmJaNHUzLWx5MWY0MEpnNDFBMDRoUWloUFVRZGU3anVCeUlFWDRwVEJZLW5EaXhUTHl5X1RCanNXSWk2ZTZJbVlwMjRjVjE1YWJxYjNYQVo1eUxrSXZrc3MwV1V5UEVITHhvSktmMDhVTGVPdjlCcnI0anVZZktLRmlVX3NJbVd4ZTJ4US1oZm9QRXpQYVlxMGY3YkdnNW1ETXNMaG9PdWhGTWxhQzRrYl9sSVdzMFdvOGFVUdIB5AFBVV95cUxPOEpaTV81YVVHRFNBVzFwenJ1TlVVdUlwRGRjVmFudXk3MnFQSzkzeTVqeVJGR1V3Zml0NWFvU014Z3VTU2N1ZWY0YUpZQkVSRDluOHpPUDJEOURYLUJZd2pNbEtmRVhqNVpkU2xZWjQtODBwaDl1b25RVUVQTXE1RkZJT0Z4R3lkMEhsUmV2bXItREVFb2w2SUJyLU43X2lwQlZGbTliMUtONVJXUExIMkFSbk1kelRHVzgxUUR5Q1JLMDNiWXpLYzVwbUxFOVdtU2I5V2g3cm10aDEwOEJCN21vY1Q?oc=5,
Mukesh Ambani’s Salary Is Not The Number To Focus On - NDTV Profit,"Sat, 09 Jun 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMirgFBVV95cUxOZ1kzMEJoZVhETGZFYTlQZkR4Q05yenprUGNrWHZCRnVLalpJbEo3NUpWTjZoc1dZMkllX2YycFNMdUIwRGpKcG5vQ0F6eUE1dlVOTllteXZWMU5fREtROEN1ZE9MMHJnaGRkdlF0bFZhZEFzRUJRcXJ5dzZFZTRNdnV1aGZ4bTI3X1dRWHhjRV9GdkQyMTJDR3A4UTc4S0F4dzRhd0dvdGg5ZHJmM3fSAbMBQVVfeXFMUDRRUHZXRVI4T3owa3FrT3pFNXBKMlZGZGE3OVI4WHUzUFpOYXdocjZ0TG5kMjQ3UkVhVkhJWjRZaHhlYVFyT3B4REdiUEtXU0M0Zks4WXNURUlBX1pEYzJETVFENTFOeUFzNl82aHVsUzNlSG9aNzF0dzd3aGJObFBNV244eG5TWDBKZ1plSlRsaU8yWjNETFNOenNfamwzaWIwdU1lcHNSbDc5WWRmRnB3Ylk?oc=5,
Reliance may extend ₹ 750 crore loan to Indian Film Combine | Company Business News - Mint,"Mon, 25 Jun 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMivgFBVV95cUxOMnNNRGY0UXdxUEJ2b29ZdVdDTnFJbXVmckc4TGl5VElhdjd4ZzFZeFkwekhOTFgxUnJDYXBsQnhWYzdQdTRzaVg3LVlnYUNpcXdXeEliWkk4WnpsX01RNFdqRjBvWXNLVGt3YlVOMndtUDE1bUVOZnZ1ZDVtQlZ2SkI3UkZ4SVFHYy1hU1UxNmxrTW1lRlRnU3l4WEloZU1PZHdnNnRWRDYyNEZLUXd2NHIxcnRUMVBkLXk2dkVR0gHLAUFVX3lxTE9aR0E0RjJBcm9WVHRraGZqZDZLRWFhTEZ6Rkw2RzFkbzlhUFgtMXlmQ2w3V19LUVF4V2RDTDRBbHBHNmExVS1KYVZhMEtBcWtpeko0elJ6RFhVb1hlQWY2V1NkbEhaZUx1TDVsYnRUTkdQUXhKVnAwck5Sb1hBOXlheWYtZU5lbjdUSm1wU25SMm5JbmFjMkxUbG5aekhmN00yVzdSVzA4TVNmUEFrZEppRG1UcTFwc3JLRDN6Q0VERlpfR1VvbGNwZk00?oc=5,
"Reliance Industries to acquire Radisys to push Reliance Jio's 5G, IoT efforts - ETTelecom","Sat, 30 Jun 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMisgFBVV95cUxNcXR4OW1UWnRqNlE0VHlmRDFfM3BKYUdHcGpDQUZOakRRV1NQRGlWa2tkRTdxQjNhdWZCaU9ERlZTbGxnNFlQUWZRVU93M0tYRHdoQng2TG5nam1ucmpGMjdHeXBmZFMwX2dpSVFzOXFsSWhlSktrRjQwOXVJVkZmNlkzWmw1RVdsSGNaWmxZZHFLdndzUGlOTzJjaVV4WXVtZDI0R3h4MlhYQVU5ZDExUGJn0gG3AUFVX3lxTFB4S095S1BfeXU2czJYRy1PcDhYV1dzWVpJRDl6TmVFeXpMSm96OUppUDNtdVdNSFNEbVo1WVVkZUJSLUd0aUNVYjlPN1F0czFVcUg2d1B4X2xUc1U4aHdlTWxnNktrMTYtbk4yVmtaWTV1VFIwZFhUZEdseXktdnFNTDNZbHRZUTFBS1RpTWJCbFB3NFJrV25oT0tHM2M4TzVIZlFtYTh5N1pkdWFMS01mTUpObVo1UQ?oc=5,
Reliance buys into Eros International; forms $150 mn joint fund to produce content - VCCircle,"Tue, 20 Feb 2018 08:00:00 GMT",https://news.google.com/rss/articles/CBMiqAFBVV95cUxNVHQ5TmFUUmFiM3BoeEVNS0lTZmlSdWtxb0tuYU9UYkU0bFBqVU0yallNR1h3UnlEWWgwaFVQTzBSbVNVc3k1WHBPd0ItRlV1bGlRZjV3NE9RRERMYXBiUE1yUHZCZnFtT2E5cGRaZWpSVGJhTWZxaWFZcFFRQ2xTRWFoRzlXMmJuNGk4Ujd4ZjY1RXE2MXlVQUVBZ3BIVmNHb1paUElQMWY?oc=5,
10 key things Mukesh Ambani said at the Reliance Industries AGM - CNBCTV18,"Fri, 06 Jul 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMiqgFBVV95cUxQVElwNk4wSGZLVldmOG00NXJnVWJfV2tBMzZITkdtSlVTTUR0bElvMkl5dlB5OVh0OHRIRklwV3pnbFppcTZsTkhhcDhyOGNGaklzVGZSc0xRaEN4akpwZlUzNVB6V3VHZG1naVd1bVpQLVBfamZ1ZkEtYjZnS1ZQem1NX3UyaUx2N0VOVUxMRFVyNV9lQzdSdHFIbi1qak1pM0hKbGp5VmhHZ9IBrwFBVV95cUxNa1JRUGVBOERaSi1JVkI2MndDeWNEZ2VLdnVuNmJuTzdmMTYxQl9JajdwSDF6dERhaG4tVk1VdGxzVUw2U2xyWEVCeHV2ejFOMzlMcXgtMmIybzhoVTFfSlUtczg1VUExLW54T3ZnUGxsX0I1RzlzdVVKbFVrVkxwSEM0ZWo0QVNDV00wNmFKUk04SHltaUhTdUVQa0ozTy1uZk8xZ05jeWI5MW9BdkY4?oc=5,
"Reliance 41st AGM: Mukesh Ambani unveils Jio Giga Fibre, Jio Phone 2 with Facebook, Youtube, WhatsApp; Check all new announcements - India TV News","Thu, 05 Jul 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMilwJBVV95cUxPQ1FsbVZUOXdzbzZxTVBwV2owNW5GNHJfYURmMG9TTDNZT0oweTB6SmpZTWFlYXZMMDJGSzBvVzQ3SmpQWmJWejBUZkRSaHpHaE9GUW81SVFicVRYaGFFd0tqaG1aeVZCNXhINEFnQ2NEeFI0VGluR2NMWEZrMUpTN1B0R2ZoZk9TQWtuQlVKY2dpQmxJZlpaR1NaODhUbFNrS2J6aTMtZk1tU2N3YUdadkdfb0sxMzk2STMwNmZ6RzJBSkU4M3k3VGF6eEtudkdaTVRHSWZuamNNaHVCczU0YWV1RkpDaTJXcTNNcHFiSm91aDhYVkk2MzdYak9tSWdlMEllSi1IbmQtdi05VnVDQVBSenhKbGvSAZwCQVVfeXFMT21VNVFLdTRmWXBXX1pEeGVBU3FITXpwTERkU3J5MDlKTjhiRi1lMFdael9wTHhZRFZvakd5YjQyalV6S2tFU1ltbENNUC1lb1hWVHNUOGE2Zl9lREpwZDZwMkJMeUFUMlMxdXFmYlJOWjJLMURtT0FuS2duMXROUUg1M184clBBS0JFOFN0RElSX0JBd3paSHJGQXJoclZpSHNRb0k1V3ladjZKcjc0UlZBNnpPeXZJNk5mN2J2N2UtUDkzRGRwc0R3SmpJYkV4Q2xXajI4ZkxMY0JpYTBGQlI5NmxPb3lTUVhCazc0OGdxT3k1THdlMGhtdlczOGRTWmhUbll1bl9uQkVnUGFKeU5saHRXMV91Tzc0UU4?oc=5,
Reliance to buy majority stake in renewable energy services firm Kanoda - VCCircle,"Mon, 31 Dec 2018 08:00:00 GMT",https://news.google.com/rss/articles/CBMinAFBVV95cUxPZmJuLXpHRXR1Tkdfc1JZdDNLT1lPczdfam5KRmdxb01rdmo5QmNTUHBXblVYRk5NTTNhSkx6X09lcTJwT00zQTh0ZGJkQjl0ejRJNU9VNnpwUVR0RzlSYmR0U2hzRV9TZm56UFl0VDZVQklJN0p2cGtwaWp2TTNpY3h2TXFkUEVhOTZac0FZVkZReVZrc19KV053dWw?oc=5,
Mukesh Ambani led Reliance Industries injects $8 Mn in AI startup NetraDyne - Entrackr,"Wed, 26 Sep 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMiekFVX3lxTE5YZDZVR1ROWTdlcEZWNm44TUhLRkhhVFNxWUtqZ0J6UEVGaENCOEdrRmxfRjNJYnNCZEVMOW5CcTU3Z1VmSUE1VmVJaGxQdXJKZmpfZkI4THc3OE84TnZTa0hNSEhveFRWV2JGVkMwTE9IdWVJTWlsVjR30gF6QVVfeXFMTlhkNlVHVE5ZN2VwRlY2bjhNSEtGSGFUU3FZS2pnQnpQRUZoQ0I4R2tGbF9GM0lic0JkRUw5bkJxNTdnVWZJQTVWZUlobFB1ckpmal9mQjhMdzc4TzhOdlNrSE1ISG94VFZXYkZWQzBMT0h1ZUlNaWxWNHc?oc=5,
Reliance Industries chalks out inventory road map for e-commerce space - Business Standard,"Mon, 09 Jul 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMi2gFBVV95cUxOS0hpT2xVSXJGVUJWY0pwT3VGUDBSZ0ZJYzZZczNQV2VmXy1xQUUyZkp1RzdtRFFoeG05LVgtNEtmdU4xY29aRDJTUldSX3VBZl84dG91U3ctVEJueUNBdzNkdTM0T1VKV2FGSV9zczZSd1U2azZsV0hZSWl1Y2JFelJvczFhbXZRYXlrZlNWU2xLWTVfWFU4YnQxc19ENEZ5RGYwellQWGl2MFpDeUlBei1TdVA2Nk81OC1xMTFrNFpUei1IVnI2aHZKcWpHbElHR0FQQUVQZmk4UdIB3wFBVV95cUxQMVBsXzNJcmRUNmstQi1vNXJOR1pUT2NyY3pBQjFxQk1lbWhHOXJEY1BNWktJNW5JRnE2U3JuTUYtVTFVZ3ZjY09iUDUzTkNzaU1QZnlGQ0JxeTFNQkw2bkszWnE0MnFJSXJNOEYzWTdGMTJYQzQ4N2NOdTZsOVBURWRzUk5DTmoxUEdmTEFnOXdyMmpQNEFrY2ZxM1dFbTFjbk5CWkFMRmVDa2xQcFcyZlRtUWJvUGhoTE8tcEtWN2pHOHotWGdjRGhpdS1tRjlWbk16eUh0WTZnZTdvMWZz?oc=5,
"Reliance Industries to sell its entire stake in Cambay Basin to Sun Petrochemicals, says report - CNBCTV18","Mon, 30 Jul 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMi0wFBVV95cUxOdnJNejQ3SG1RSVF2X1pNNHF2NHVhOU0wVHlKMkM3UmJJaGlwN0pxck9LdU5OTU1RZFZVTTJLek5DczRaNkZNZU1sYVpqTmZqZTgxcDVETjYxd0piaWhzQzRSOUstcC1uYlYzR1BDcGdvbDBwbjdTUWl1YmRBNFJmQVI5aUtCc2lmSXhHZ1l5ajJkQmdlZlYyXzFuXzllVmdRSG5DZ2QyYlNTYUc5em5zNkNoNFk3dElDc2hxUEd4YVJweWVrblJJbmZpY1d5UG5BYkRR0gHYAUFVX3lxTE45RERDYk5ZbDd2S1QzaGhqMVlhSGVydWxvWVZQaEIzenE1RU1mVWdKN2J5V2ZPc0tlYTBrVE9RQng3ekI5QjNHdTVEMXJJYnpHTy1Zdnh5T21NTS1xOFd3Y1JUM0NNMVZhbURnb1JoWmthY2JOaWVqdk9VcGFDZVl3R2NkWFB6TW1tUzBOc3R3Tmw3LVpUQmFJN3VBby1WNWU5SExHSUt5eXRYQnJfb19sdnpfdlVzU1VZZXYtcEVPcUpNNFliN1Z3MHJMZFltYzJPMXJkalFiag?oc=5,
"Sh Vipul Shah, COO - Petrochemicals Business, #RIL, spoke at the World Petrochemicals Conference (WPC) presented by IHS Markit on the 21st March, 2018 at Houston, US. This is the premier gathering for the petchem industry among 1000+ industry decisi - Facebook","Thu, 22 Mar 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMi6wFBVV95cUxQWFpZb2tQQXVIMjJENnVJeDhOTzBiSERiN3hYbUdETXoxTlBFa2xiYWh5YUNRbnZ3TVNsR0UyVUJGdmhDZU8yYWJOOVpRdTJWZDYxcGpPZUk2UFdwam4tbGZwTUNqU1pCNjJRSnBzcnJvNWVjMzVGR0Ruc3ZZcGRoaU5rWnR6cGlVUW0tVzJMUWNxVmQwalNmWXJtbFpQZldjc2s2TkJ6bHBoczlsaTBEN29IcnVRMmg4Nm1XWTlKbmJlaXhWa3NQYUVaZUVmblRVcW9NR0owVE5Ib0QwUS12SlZKVkpBNnhLN2J3?oc=5,
