date,Open,High,Low,Close,Volume,MA7,MA21,EMA
2020-12-02,1789.4639,1789.4639,1763.9842,1784.5868,440276.0,1778.8565714285717,1790.3820523809522,1781.884661015252
2020-12-03,1795.8908,1806.0098,1784.997,1789.9197,2978254.0,1780.5039999999997,1794.1218619047618,1787.2413536717506
2020-12-04,1789.5095,1793.9309,1768.5423,1774.5134,500672.0,1778.0882142857142,1798.3370190476192,1778.756051223917
2020-12-07,1770.3655,1791.3327,1770.3655,1784.997,587618.0,1779.4296,1800.273123809524,1782.9166837413056
2020-12-08,1789.5095,1836.1844,1777.7952,1817.5418,1366480.0,1784.632342857143,1801.9509380952381,1806.0000945804352
2020-12-09,1835.0905,1854.0522,1823.2394,1847.5341,1834484.0,1797.238742857143,1801.848923809524,1833.6894315268119
2020-12-10,1841.4718,1849.1294,1824.1055,1829.8031,540354.0,1804.1279857142858,1799.9779333333333,1831.0985438422706
2020-12-11,1833.4496,1857.6987,1799.902,1828.3445,1378056.0,1810.3790857142856,1796.5528476190475,1829.2625146140902
2020-12-14,1835.0905,1837.1416,1811.434,1815.1716,465806.0,1813.9864999999998,1796.3032380952382,1819.86857153803
2020-12-15,1816.7669,1816.7669,1788.1421,1799.5373,423070.0,1817.5613428571428,1796.0492857142856,1806.3143905126765
2020-12-16,1812.3,1818.6813,1792.0165,1801.4061,545496.0,1819.9055,1795.1789047619047,1803.0421968375588
2020-12-17,1805.8275,1827.7975,1802.3633,1809.6107,477668.0,1818.7724857142855,1794.8381333333334,1807.421198945853
2020-12-18,1807.7419,1827.7975,1791.3327,1816.1744,436660.0,1814.2925285714284,1795.0573571428572,1813.2566663152845
2020-12-21,1832.3556,1843.2951,1692.0118,1768.3143,2999220.0,1805.5084142857143,1793.629152380952,1783.2950887717616
2020-12-22,1768.5423,1785.3161,1720.9101,1765.4427,1944482.0,1796.522442857143,1795.2527,1771.393496257254
2020-12-23,1761.9786,1778.7524,1750.3099,1772.0064,599486.0,1790.355985714286,1794.9488285714285,1771.8020987524178
2020-12-24,1778.3877,1822.0088,1774.9692,1817.6786,578758.0,1792.9476,1796.1990523809523,1802.3864329174728
2020-12-28,1826.9771,1845.9388,1819.2283,1826.2022,671036.0,1796.4899,1798.6083333333333,1818.2636109724908
2020-12-29,1829.9398,1834.9082,1807.3773,1813.3939,500034.0,1797.0303571428574,1800.145061904762,1815.0171369908303
2020-12-30,1816.4479,1829.484,1801.2694,1819.1371,448554.0,1797.4536000000003,1802.9949571428574,1817.7637789969433
2020-12-31,1818.4534,1833.2673,1805.007,1809.2461,931590.0,1803.301,1804.3124666666668,1812.0853263323145
2021-01-01,1810.6135,1820.7781,1807.1038,1811.5251,315426.0,1809.8842,1805.5952428571427,1811.7118421107716
2021-01-04,1812.8014,1821.325,1793.9764,1814.7158,691706.0,1815.9855428571427,1806.7760095238093,1813.7144807035904
2021-01-05,1797.7597,1808.6535,1783.1282,1792.2444,677098.0,1812.3520857142855,1807.6203428571428,1799.4010935678634
2021-01-06,1794.0676,1794.0676,1736.6356,1744.9769,1728078.0,1800.7484714285715,1805.714623809524,1763.1182978559543
2021-01-07,1752.0419,1773.2827,1737.2281,1742.1053,1129950.0,1790.5643857142857,1802.1224095238094,1749.1096326186514
2021-01-08,1751.1303,1766.9013,1743.655,1762.2065,599608.0,1782.4314428571429,1798.0591904761902,1757.8408775395503
2021-01-11,1763.9842,1767.5395,1725.0124,1729.3426,831146.0,1771.0166571428574,1793.2753571428573,1738.8420258465167
2021-01-12,1741.1937,1786.7746,1732.0775,1783.7207,995586.0,1767.0446,1791.1504142857143,1768.7611419488392
2021-01-13,1791.1504,1800.4034,1749.0792,1767.7218,949868.0,1760.3311714285715,1788.8908999999999,1768.0682473162797
2021-01-14,1767.7218,1792.7002,1764.9414,1787.3216,3659680.0,1759.6279142857145,1788.3092000000001,1780.9038157720934
2021-01-15,1786.7746,1798.7624,1750.4466,1766.3544,2532814.0,1762.6818428571428,1786.6400714285714,1771.2042052573645
2021-01-18,1768.5423,1820.1399,1752.7257,1808.1977,2727010.0,1772.1236142857142,1786.5727857142858,1795.8665350857882
2021-01-19,1817.7697,1851.4085,1817.4507,1838.0988,1183838.0,1782.9653714285712,1787.6168047619049,1824.0213783619292
2021-01-20,1843.7509,1876.159,1824.379,1873.2418,977154.0,1803.5223999999998,1792.6133523809524,1856.8349927873096
2021-01-21,1897.9923,1932.4515,1891.6109,1912.4414,3090176.0,1821.9110714285712,1799.6132904761903,1893.905930929103
2021-01-22,1927.8934,1928.8962,1855.3285,1868.5014,1015886.0,1836.3081571428572,1804.2082904761905,1876.9695769763678
2021-01-25,1870.6437,1870.6437,1761.4316,1768.2688,2691040.0,1833.5863285714283,1801.8554428571429,1804.502392325456
2021-01-27,1759.6084,1759.6084,1721.138,1727.7473,3480356.0,1828.0710285714285,1797.1671142857144,1753.3323307751518
2021-01-28,1712.9335,1753.3638,1704.8656,1710.7456,4138760.0,1814.1492999999998,1792.2790999999997,1724.9411769250507
2021-01-29,1729.0691,1742.789,1668.2641,1680.2519,1853630.0,1791.599742857143,1785.665519047619,1695.1483256416834
2021-02-01,1682.1207,1736.3621,1682.1207,1727.8384,1637018.0,1770.8278285714289,1781.788961904762,1716.9417085472278
2021-02-02,1746.3899,1766.9925,1691.0546,1756.1898,2177866.0,1748.5061714285714,1779.1539476190478,1743.107102849076
2021-02-03,1756.6912,1778.5701,1732.0775,1759.6995,1843092.0,1732.963042857143,1776.5341238095239,1754.168700949692
2021-02-04,1751.2215,1768.2688,1736.6811,1753.9108,3238030.0,1730.9119000000003,1774.7087142857144,1753.9967669832306
2021-02-05,1762.1609,1772.3711,1750.3099,1753.9563,644028.0,1734.656042857143,1775.1363047619047,1753.9697889944102
2021-02-08,1760.52,1794.2955,1758.56,1779.0259,1404464.0,1744.4103714285716,1776.8944285714288,1770.6738629981367
2021-02-09,1793.7941,1814.1232,1779.4817,1783.0826,1204324.0,1759.1004714285716,1777.8885285714289,1778.9463543327122
2021-02-10,1784.6779,1808.6079,1757.6028,1800.6768,941976.0,1769.5059571428571,1781.2853952380954,1793.433318110904
2021-02-11,1802.6824,1879.9422,1796.9848,1873.8799,3885292.0,1786.3188285714284,1785.5786904761906,1847.0643727036347
2021-02-12,1877.6631,1893.89,1837.4151,1860.8438,1281256.0,1800.7680142857146,1790.0130714285715,1856.2506575678783
2021-02-15,1867.9088,1878.438,1846.3946,1852.9582,651568.0,1814.9176428571427,1793.1386238095238,1854.0556858559594
2021-02-16,1859.7042,1895.2574,1857.4252,1877.6176,722930.0,1832.5835428571427,1798.4368714285713,1869.7636286186532
2021-02-17,1876.1134,1909.8433,1869.5953,1898.676,1384966.0,1849.6764142857144,1802.745361904762,1889.0385428728844
2021-02-18,1901.4108,1921.4209,1877.6631,1882.9505,597076.0,1863.9432571428572,1804.881157142857,1884.9798476242947
2021-02-19,1882.4947,1918.9139,1876.1134,1896.6704,797346.0,1877.6566285714287,1805.9968047619047,1892.7735492080983
2021-02-22,1896.169,1905.0117,1818.7725,1829.9854,1298030.0,1871.3859857142857,1802.0703285714287,1850.9147830693662
2021-02-23,1848.7648,1871.6464,1835.8198,1845.3462,841832.0,1869.1720428571427,1800.9677,1847.2023943564554
2021-02-24,1846.7592,1897.5364,1823.7408,1882.9961,3161992.0,1873.4631714285715,1806.4309047619047,1871.064864785485
2021-02-25,1894.3458,1962.0335,1887.9644,1955.2876,4802604.0,1884.558885714286,1817.266157142857,1927.2133549284952
2021-02-26,1922.606,1944.8495,1887.1896,1899.6788,1805206.0,1884.7021428571427,1826.2629761904761,1908.856984976165
2021-03-01,1927.5743,1927.5743,1880.8538,1915.4498,733402.0,1889.3449,1837.4628761904762,1913.252194992055
2021-03-02,1936.2803,1941.75,1904.6015,1920.0535,539556.0,1892.6853428571428,1846.6159761904762,1917.786398330685
2021-03-03,1934.1836,2023.7958,1920.9651,2006.7941,2202222.0,1917.9437285714287,1858.5495142857142,1977.1248661102284
2021-03-04,1987.0575,1996.1281,1967.2754,1983.411,2633390.0,1937.6672714285717,1869.202442857143,1981.3156220367428
2021-03-05,1976.3915,2016.9586,1964.5405,1986.0091,860894.0,1952.3834142857143,1880.254742857143,1984.4446073455808
2021-03-08,1979.5822,2033.8236,1977.7134,1996.8574,750096.0,1958.3219571428574,1891.8214619047621,1992.719802448527
2021-03-09,2005.5634,2018.9642,1956.5182,1996.6295,624570.0,1972.1720571428573,1902.183538095238,1995.3262674828422
2021-03-10,2015.5912,2019.9214,1978.3515,1988.8807,498398.0,1982.6621857142857,1911.9834476190476,1991.0292224942807
2021-03-12,2004.6518,2010.1215,1935.9612,1949.6355,596562.0,1986.8881857142858,1919.0767190476188,1963.4334074980936
2021-03-15,1949.6355,1958.8885,1896.9895,1922.3781,1026218.0,1974.8287571428573,1921.386157142857,1936.0632024993645
2021-03-16,1927.8934,1937.9212,1910.8005,1914.8116,446222.0,1965.0288428571428,1923.9560523809525,1921.8954674997883
2021-03-17,1914.4014,1917.82,1855.4652,1873.5153,486394.0,1948.9583,1924.9349619047618,1889.6420224999295
2021-03-18,1888.0556,1900.7271,1824.1511,1831.8998,1950548.0,1925.3929285714282,1922.7579238095238,1851.1472074999765
2021-03-19,1812.5735,1909.8433,1806.101,1897.9011,1458710.0,1911.2888714285714,1922.7210238095238,1882.3164691666589
2021-03-22,1891.6109,1891.6109,1854.1433,1879.6231,634274.0,1895.680642857143,1922.562576190476,1880.5208897222194
2021-03-23,1881.5831,1923.4264,1875.4297,1904.4192,1157586.0,1889.2211714285713,1922.9315666666669,1896.4530965740732
2021-03-24,1896.6704,1896.6704,1860.4335,1866.359,615138.0,1881.218442857143,1924.6636428571426,1876.390365524691
2021-03-25,1869.3218,1875.7032,1809.5651,1816.6302,619242.0,1867.1925285714283,1923.296214285714,1836.550255174897
2021-03-26,1832.3556,1836.8682,1798.6713,1817.9976,1600308.0,1859.2614285714285,1920.2010476190476,1824.1818183916323
2021-03-30,1832.0821,1867.453,1815.9465,1849.3118,532020.0,1861.748857142857,1915.1545809523807,1840.9351394638772
2021-03-31,1837.2328,1868.7293,1822.3278,1826.1566,415802.0,1851.4996428571428,1911.653523809524,1831.0827798212924
2021-04-01,1841.1983,1850.588,1826.2934,1843.0216,493186.0,1846.2708571428573,1908.204561904762,1839.041993273764
2021-04-05,1846.0299,1846.0299,1788.4611,1816.6758,506730.0,1833.736085714286,1903.2818142857145,1824.1311977579214
2021-04-06,1824.379,1827.7975,1795.8908,1808.3345,675134.0,1825.4468714285715,1893.831357142857,1813.600065919307
2021-04-07,1816.1288,1865.2651,1816.1288,1825.792,563048.0,1826.7557,1886.3256904761906,1821.7280219731022
2021-04-08,1832.4012,1842.5202,1817.3139,1827.7975,3069966.0,1828.1556857142857,1878.7918047619048,1825.7743406577008
2021-04-09,1825.9743,1829.4385,1805.0982,1807.4228,482322.0,1822.1715428571429,1869.7711095238094,1813.5399802192335
2021-04-12,1783.1738,1792.4723,1732.5789,1742.3788,1332200.0,1810.2032857142858,1857.6639333333335,1766.0991934064111
2021-04-13,1754.868,1768.679,1748.8057,1761.1581,530966.0,1798.5085,1846.8200000000002,1762.8051311354704
2021-04-15,1750.7657,1787.3672,1744.4755,1772.0976,657484.0,1792.1401857142857,1838.3658142857146,1769.00011037849
2021-04-16,1772.1887,1777.2026,1756.3265,1763.0725,2988770.0,1785.6741857142858,1830.7798333333333,1765.0483701261635
2021-04-19,1732.9891,1747.2104,1723.8729,1734.4021,971800.0,1772.6184857142857,1822.1889047619047,1744.6175233753877
2021-04-20,1745.4783,1750.2187,1723.4627,1733.3537,829318.0,1759.1265142857142,1815.5145428571427,1737.1083077917958
2021-04-22,1728.431,1745.2504,1711.6572,1737.5928,2360014.0,1749.1508,1811.0237333333334,1737.4313025972651
2021-04-23,1734.8123,1749.3982,1728.431,1736.0886,740086.0,1748.2522000000001,1803.318376190476,1736.5361675324218
2021-04-26,1746.8913,1787.6863,1742.8802,1766.2176,2661244.0,1748.9749857142856,1797.9181142857144,1756.323789177474
2021-04-27,1771.2771,1821.006,1769.3627,1813.1205,696696.0,1754.8354,1793.570557142857,1794.188263059158
2021-04-28,1822.738,1829.9854,1805.6908,1819.6385,884804.0,1762.916257142857,1791.3457714285714,1811.155087686386
2021-04-29,1838.4179,1864.2623,1830.5324,1844.389,506026.0,1778.6286714285714,1792.6676190476192,1833.3110292287954
2021-04-30,1836.6402,1856.4224,1811.753,1818.1799,642948.0,1790.7467,1792.6762999999999,1823.223609742932
2021-05-03,1790.1476,1804.0954,1771.9152,1786.0909,1387884.0,1797.675,1789.665780952381,1798.4684699143106
2021-05-04,1781.3049,1793.6118,1742.1053,1747.1648,2043678.0,1799.257314285714,1785.9042666666667,1764.2660233047702
2021-05-05,1750.0364,1766.6279,1739.5072,1750.082,574570.0,1796.9522285714283,1781.4785714285715,1754.8100077682568
2021-05-06,1755.7796,1763.2093,1738.6867,1759.3349,463042.0,1789.2685714285715,1778.748052380952,1757.826602589419
2021-05-07,1768.5423,1782.6268,1755.6884,1760.6112,357338.0,1780.8361,1776.4755142857143,1759.6830008631398
2021-05-10,1771.9608,1774.1031,1750.6745,1755.5061,451162.0,1768.138542857143,1773.1285666666668,1756.8984002877132
2021-05-11,1747.575,1767.3116,1741.2392,1762.799,531738.0,1760.2269857142858,1770.0333999999998,1760.8321334292377
2021-05-12,1763.0725,1763.0725,1739.1425,1744.4299,746228.0,1754.2754142857143,1767.033738095238,1749.8973111430794
2021-05-14,1754.9591,1769.9097,1738.003,1765.6707,1031768.0,1756.9191142857142,1768.142876190476,1760.4129037143596
2021-05-17,1767.3571,1789.6463,1760.3377,1787.276,810282.0,1762.2325428571428,1769.3865857142855,1778.3216345714534
2021-05-18,1803.1838,1825.6552,1797.8052,1812.1177,1156234.0,1769.772942857143,1771.2923047619047,1800.8523448571511
2021-05-19,1806.8303,1838.3723,1797.8052,1819.912,1127424.0,1778.2444857142857,1773.9989476190478,1813.5587816190503
2021-05-20,1819.912,1833.0849,1806.0098,1809.8386,552708.0,1786.0062714285712,1777.591161904762,1811.0786605396834
2021-05-21,1819.3195,1831.444,1805.007,1824.0599,421206.0,1794.7578285714285,1781.9105047619048,1819.7328201798944
2021-05-24,1829.9854,1831.8998,1806.4656,1810.0665,1420022.0,1804.1344857142856,1785.3616333333332,1813.2886067266315
2021-05-25,1814.1688,1820.5046,1786.8658,1790.8769,409036.0,1807.7353714285714,1787.9706,1798.347468908877
2021-05-26,1809.474,1809.474,1792.2444,1795.5718,368454.0,1808.9204857142856,1789.368419047619,1796.4970229696257
2021-05-27,1796.7113,1816.1288,1789.6007,1803.3661,548456.0,1807.6702571428573,1788.9039238095238,1801.076407656542
2021-05-28,1814.1232,1918.9595,1809.6563,1909.7521,4316646.0,1820.504557142857,1793.1950476190475,1873.5268692188474
2021-05-31,1915.313,1997.8146,1897.9923,1969.5088,4068900.0,1843.3145857142858,1799.1531333333332,1937.5148230729492
2021-06-01,1972.8362,2007.1131,1957.5666,1976.6195,1832944.0,1865.1088142857145,1806.6978761904763,1963.5846076909831
2021-06-02,1969.0074,2014.5884,1967.7767,2006.7485,800634.0,1893.2062428571428,1817.2053809523811,1992.3605358969944
2021-06-03,2025.619,2051.1444,2002.0081,2013.9959,1520346.0,1925.0803857142857,1829.9116238095237,2006.7841119656648
2021-06-04,2022.8842,2022.8842,1990.7951,1996.9942,522622.0,1953.8550142857143,1841.6693476190474,2000.257503988555
2021-06-07,2010.9419,2043.6691,1991.5244,2030.4506,1231050.0,1986.295657142857,1854.579619047619,2020.3862346628514
2021-06-08,2028.0348,2030.1771,2004.1048,2018.9642,304636.0,2001.8973857142857,1866.8821428571425,2019.4382115542837
2021-06-09,2023.7046,2025.2544,1967.5033,1982.545,718010.0,2003.7597,1877.693519047619,1994.8427371847613
2021-06-10,1998.4527,2032.8664,1984.7785,1989.7924,537128.0,2005.641542857143,1888.5027285714286,1991.475845728254
2021-06-11,1993.4388,2030.9976,1989.7924,2017.4144,458504.0,2007.1652428571429,1901.5019904761905,2008.7682152427512
2021-06-14,2018.3261,2058.7108,2001.9169,2046.8598,772392.0,2011.8600857142858,1914.8919476190476,2034.162605080917
2021-06-15,2056.842,2073.479,2043.1221,2050.8709,1268140.0,2019.5567571428571,1927.444085714286,2045.3014683603058
2021-06-16,2049.3211,2049.3211,2011.7168,2016.1838,994192.0,2017.5186428571428,1937.161519047619,2025.8896894534353
2021-06-17,2005.7913,2037.4701,1987.1942,2019.7391,702856.0,2017.6293428571428,1946.677095238095,2021.7892964844784
2021-06-18,2021.2888,2037.4245,1991.2054,2028.3995,535280.0,2024.1799857142855,1957.0847571428571,2026.1960988281596
2021-06-21,2009.5289,2049.0476,2006.4294,2039.8403,487426.0,2031.3296857142855,1967.3600142857142,2035.29223294272
2021-06-22,2055.429,2060.9443,2023.7958,2029.2655,542078.0,2033.0227,1977.7980619047619,2031.2744109809066
2021-06-23,2050.2327,2051.1444,2006.8852,2010.2126,1349888.0,2027.7873857142856,1988.2426190476187,2017.2332036603023
2021-06-24,2019.0554,2019.2377,1950.8662,1963.0363,2090908.0,2015.2395857142856,1996.2171190476188,1981.1019345534341
2021-06-25,1968.9163,1968.9163,1897.2174,1918.3214,1671192.0,2001.259242857143,2001.6911809523808,1939.2482448511448
2021-06-28,1936.2803,1939.1063,1897.1718,1901.6387,1326548.0,1984.387757142857,2001.3048285714287,1914.1752149503816
2021-06-29,1904.3736,1922.606,1899.1774,1902.7327,895330.0,1966.4353571428571,1998.1250142857143,1906.5468716501273
2021-06-30,1909.8433,1935.8245,1907.0629,1924.3381,852502.0,1949.9350428571431,1995.635423809524,1918.4076905500424
2021-07-01,1927.2552,1934.457,1909.4331,1912.3503,850764.0,1933.2328714285711,1991.1402714285712,1914.3694301833475
2021-07-02,1914.3102,1944.7128,1909.1596,1941.0207,454292.0,1923.3483142857144,1987.665261904762,1932.1369433944492
2021-07-05,1948.8606,1962.7173,1943.1174,1959.8912,923216.0,1922.8990142857144,1985.8984523809524,1950.639781131483
2021-07-06,1959.9824,1960.028,1933.5454,1938.0579,555680.0,1925.7185142857143,1981.4987999999998,1942.2518603771612
2021-07-07,1938.4226,1939.6989,1913.2163,1923.6543,865920.0,1928.8636000000001,1976.9602333333335,1929.853486792387
2021-07-08,1928.0757,1928.805,1897.0806,1907.9289,639110.0,1929.6059142857143,1973.4070857142856,1915.2370955974623
2021-07-09,1902.4592,1906.3792,1883.3608,1889.97,879568.0,1924.6961857142858,1968.653638095238,1898.3923651991543
2021-07-12,1897.8099,1915.9967,1891.7477,1900.2257,3151738.0,1922.9641,1963.0732238095238,1899.614588399718
2021-07-13,1914.4014,1917.4098,1903.5531,1913.9912,712050.0,1919.1027428571429,1956.7461476190476,1909.1989961332392
2021-07-14,1916.8628,1920.6004,1897.9923,1901.6387,286612.0,1910.7809571428572,1949.6398523809523,1904.1587987110797
2021-07-15,1910.7549,1910.7549,1894.9383,1899.1318,423526.0,1905.2200857142857,1944.0659476190474,1900.8074662370266
2021-07-16,1900.7271,1927.6199,1900.7271,1925.1585,666146.0,1905.4349714285713,1939.5621095238093,1917.0414887456755
2021-07-19,1918.0479,1936.2803,1908.0201,1913.581,2932572.0,1906.2424142857142,1934.094561904762,1914.7344962485586
2021-07-20,1911.9856,1921.7855,1899.8155,1908.567,524338.0,1908.8991285714287,1927.8434523809524,1910.622832082853
2021-07-22,1924.6115,1936.3714,1913.3075,1933.5454,341874.0,1913.6590857142858,1923.2853523809524,1925.9045440276177
2021-07-23,1946.3081,1946.3081,1916.9995,1919.1418,506836.0,1914.394885714286,1918.9486476190477,1921.3960480092057
2021-07-26,1923.5176,1934.0924,1888.6026,1894.0723,756300.0,1913.3139714285717,1915.6646476190476,1903.1802160030686
2021-07-27,1895.2574,1899.3597,1860.7982,1872.7404,542864.0,1909.5437714285713,1913.494123809524,1882.8870053343562
2021-07-28,1878.0278,1878.0734,1838.3723,1856.8326,414460.0,1899.7829285714286,1911.3605,1865.5174017781185
2021-07-29,1868.8204,1891.0639,1863.1228,1873.6064,285292.0,1894.0722714285714,1909.9735333333333,1870.910067259373
2021-07-30,1873.6064,1885.3663,1850.9527,1855.5108,456624.0,1886.492814285714,1906.6960428571429,1860.6438890864576
2021-08-02,1866.2679,1895.2574,1860.6158,1888.4202,813584.0,1880.0463571428572,1905.5565142857145,1879.1614296954858
2021-08-03,1900.7271,1906.4247,1881.7198,1902.4592,636370.0,1877.6631285714286,1903.7202523809524,1894.6932765651618
2021-08-04,1912.2135,1927.2552,1902.5504,1917.6377,595704.0,1881.029614285714,1901.708180952381,1909.9895588550542
2021-08-05,1929.8078,1964.1758,1918.3214,1944.7583,714128.0,1891.317885714286,1902.0272476190478,1933.1687196183514
2021-08-06,1937.3742,1956.3359,1895.4397,1904.4192,672146.0,1898.1159714285716,1901.1112904761903,1914.0023732061172
2021-08-09,1892.7049,1904.8294,1883.224,1893.6621,472074.0,1900.9810714285716,1900.431919047619,1900.4421910687058
2021-08-10,1900.4536,1926.0701,1890.2891,1903.8266,831962.0,1907.8833285714286,1901.091757142857,1902.6984636895686
2021-08-11,1913.4898,1932.178,1898.4936,1929.0785,692166.0,1913.6916571428571,1902.4657,1920.2851545631895
2021-08-12,1937.2375,1938.7872,1919.3242,1923.7455,470668.0,1916.732557142857,1902.9301904761905,1922.592051521063
2021-08-13,1928.805,1959.8001,1923.6543,1955.1964,416214.0,1922.0980857142858,1905.4805571428574,1944.3282838403545
2021-08-16,1956.7917,2007.3866,1940.5649,1980.4483,723022.0,1927.196657142857,1909.3527714285713,1968.4082946134515
2021-08-17,1978.2148,1991.8891,1958.4326,1972.6995,366420.0,1936.9509857142857,1911.6166285714287,1971.269098204484
2021-08-18,1982.7729,1992.8007,1962.4438,1979.6278,296152.0,1949.2318,1914.7617142857143,1976.8415660681612
2021-08-20,1958.1592,1979.7645,1949.043,1956.5182,508434.0,1956.7591714285713,1917.045104761905,1963.2926553560537
2021-08-23,1976.3915,1979.9924,1943.9835,1971.2865,267160.0,1962.7888857142857,1918.8423,1968.6218851186848
2021-08-24,1972.6539,1998.1793,1964.9507,1989.8835,541806.0,1972.2371714285712,1922.2109523809524,1982.7962950395615
2021-08-25,1990.704,2023.7046,1987.331,2007.6601,416012.0,1979.7319857142859,1927.6198952380953,1999.3721650131872
2021-08-26,2011.9447,2046.4495,2010.0303,2033.5045,427208.0,1987.3114428571428,1935.2753285714286,2022.1270550043957
2021-08-27,2034.7352,2044.1705,2020.0581,2029.9492,356266.0,1995.4899714285714,1943.518976190476,2027.3418183347985
2021-08-30,2042.0282,2073.9349,2041.6635,2069.4223,323382.0,2008.317757142857,1952.8435428571431,2055.395472778266
2021-08-31,2074.1628,2081.2278,2044.3072,2059.6224,753728.0,2023.0469285714287,1962.5631428571428,2058.213424259422
2021-09-01,2073.9349,2090.2529,1941.75,2069.1489,599746.0,2037.0272714285716,1971.1692714285714,2065.5037414198073
2021-09-02,2060.2606,2103.1067,2058.8476,2090.9366,586876.0,2051.4634285714287,1980.1443857142856,2082.458980473269
2021-09-03,2103.5625,2182.6911,2102.9244,2177.1758,1086646.0,2075.6799571428573,1992.503342857143,2145.603526824423
2021-09-06,2200.65,2260.6802,2200.0574,2210.2676,1203988.0,2100.9318285714285,2005.1466428571428,2188.7129089414743
2021-09-07,2214.4155,2240.7613,2198.8268,2225.5372,552034.0,2128.8729714285714,2020.4379761904763,2213.262436313825
2021-09-08,2237.1148,2238.0264,2193.4938,2215.7829,466034.0,2149.7816285714284,2035.777061904762,2214.942745437942
2021-09-09,2216.102,2222.8024,2202.4732,2211.088,205370.0,2171.4195714285715,2050.4085571428573,2212.3729151459806
2021-09-13,2213.4127,2215.2359,2158.8067,2161.9517,449250.0,2184.677114285714,2061.497757142857,2178.758771715327
2021-09-14,2167.8317,2182.4176,2156.9834,2158.989,483922.0,2194.398885714286,2072.6998285714285,2165.5789239051087
2021-09-15,2162.362,2183.5571,2159.4904,2168.6977,152056.0,2193.1877285714286,2082.8665571428573,2167.6581079683697
2021-09-16,2168.7433,2220.7056,2157.8039,2213.5038,816694.0,2193.650042857143,2093.9644380952386,2198.2219026561233
2021-09-17,2228.9102,2238.7557,2168.561,2179.1358,462364.0,2187.0212714285713,2103.7947380952382,2185.497834218708
2021-09-20,2165.0968,2204.2965,2160.5387,2182.3264,430496.0,2182.2417714285716,2113.4470523809523,2183.383544739569
2021-09-21,2197.9151,2202.4732,2173.894,2191.6705,753456.0,2179.467842857143,2124.6447809523806,2188.9081815798563
2021-09-22,2196.0919,2225.4916,2186.2008,2215.7829,544088.0,2187.158014285714,2136.2874666666667,2206.824660526619
2021-09-23,2228.9102,2276.2689,2228.9102,2269.614,6348274.0,2202.961585714286,2149.607966666667,2248.6842201755394
2021-09-24,2279.0493,2283.3339,2253.5239,2263.5062,576162.0,2216.505657142857,2161.7911142857142,2258.565540058513
2021-09-27,2264.6457,2305.4863,2256.7146,2302.0221,628712.0,2229.1511285714287,2174.5776666666666,2287.5365800195045
2021-09-28,2307.3095,2338.3046,2290.1711,2322.8526,2429048.0,2249.6821000000004,2188.525447619048,2311.080593339835
2021-09-29,2335.5697,2337.3018,2297.2817,2303.8909,4867846.0,2267.0484571428574,2199.690619047619,2306.2874644466115
2021-09-30,2304.4379,2310.1355,2279.733,2294.5468,540912.0,2281.7450714285715,2210.8774952380954,2298.4603548155374
2021-10-01,2284.519,2315.3773,2275.2661,2299.8798,5732218.0,2293.7589142857146,2221.8646809523807,2299.4066516051794
2021-10-04,2324.5391,2347.1017,2313.2806,2329.9633,2630684.0,2302.380242857143,2233.246904761905,2319.77775053506
2021-10-05,2338.3046,2381.1507,2322.1689,2378.507,575026.0,2318.808928571429,2242.8341047619047,2358.9305835116866
2021-10-06,2391.1785,2391.1785,2324.6759,2333.9288,269208.0,2323.3670285714284,2248.7227333333335,2342.262727837229
2021-10-07,2370.2113,2370.2113,2341.1306,2344.8227,266280.0,2326.5056142857143,2254.402995238095,2343.9693759457427
2021-10-08,2351.9789,2446.6962,2351.9789,2434.7995,656046.0,2345.206842857143,2264.8323571428573,2404.522791981914
2021-10-11,2483.8902,2483.8902,2411.2797,2416.8406,5761616.0,2362.677385714286,2274.6301,2412.7346639939715
2021-10-12,2407.5877,2445.6478,2407.5877,2432.7028,259894.0,2381.6521,2287.52300952381,2426.0467546646573
2021-10-13,2445.8757,2479.1498,2433.113,2457.6356,458402.0,2399.891,2301.7442761904763,2447.105984888219
2021-10-14,2465.9313,2477.5089,2449.6589,2461.2365,305508.0,2411.7095,2315.6746952380954,2456.526328296073
2021-10-18,2446.7873,2502.3505,2424.9085,2467.7546,323184.0,2430.8274714285717,2327.781876190476,2464.011842765358
2021-10-19,2485.0754,2506.9542,2468.6662,2490.0893,216926.0,2451.579842857143,2342.589185714286,2481.3968142551194
2021-10-20,2497.838,2501.5757,2453.5789,2461.2821,5494170.0,2455.3630714285714,2355.872790476191,2467.9870047517065
2021-10-21,2485.0298,2485.0298,2372.9461,2391.1785,791666.0,2451.6970571428574,2365.3731714285714,2416.7813349172357
2021-10-22,2391.9078,2429.1931,2380.6037,2394.8706,598274.0,2446.292457142857,2373.9011571428573,2402.1741783057455
2021-10-25,2460.4616,2460.4616,2342.9538,2371.7154,848610.0,2434.0181428571427,2378.7631285714283,2381.8683261019155
2021-10-26,2383.3842,2432.9763,2373.2652,2426.2759,775582.0,2429.0237714285718,2386.5140666666666,2411.473375367305
2021-10-27,2424.7261,2440.406,2388.4437,2399.9757,481520.0,2419.3410714285715,2391.1785238095235,2403.8082584557683
2021-10-28,2389.3553,2404.6705,2362.0979,2369.6187,808034.0,2402.1309857142855,2393.4054809523814,2381.0152194852562
